Date,Tray,check,U_count,A_count,P_count,G_total,Mg_avg
10/12/14,10,-1,0,0,0,NA,NA
10/12/14,9,-1,0,0,102,2.77,27.16
10/12/14,8,-1,0,0,69,2.03,29.42
10/12/14,7,-1,0,1,55,1.6,29.09
10/12/14,6,-1,0,0,66,1.95,29.55
10/12/14,5,-1,1,1,105,3.09,29.43
10/12/14,4,-1,0,0,55,1.56,28.36
10/12/14,3,-1,1,0,48,1.37,28.54
10/12/14,2,-1,1,3,26,0.72,27.69
10/12/14,1,-1,4,2,10,0.28,28
12/12/14,12,11,0,0,NA,NA,NA
12/12/14,11,-1,0,0,NA,NA,NA
12/12/14,10,-1,0,0,NA,NA,NA
12/12/14,9,-1,0,0,NA,NA,NA
12/12/14,8,-1,0,0,NA,NA,NA
12/12/14,7,-1,0,0,NA,NA,NA
12/12/14,6,-1,0,0,NA,NA,NA
12/12/14,5,-1,1,0,NA,NA,NA
12/12/14,4,-1,0,0,NA,NA,NA
12/12/14,3,-1,1,1,NA,NA,NA
12/12/14,2,-1,0,2,NA,NA,NA
12/12/14,1,-1,3,2,NA,NA,NA
15/12/14,12,11,0,0,0,NA,NA
15/12/14,11,-1,0,0,0,NA,NA
15/12/14,10,-1,NA,NA,NA,NA,NA
15/12/14,9,-1,0,0,127,3.47,27.32
15/12/14,8,-1,1,0,81,2.33,28.77
15/12/14,7,-1,1,1,136,4.11,30.22
15/12/14,6,-1,2,0,173,5.26,30.41
15/12/14,5,-1,0,0,147,4.4,29.93
15/12/14,4,-1,1,3,119,3.42,28.74
15/12/14,3,-1,3,2,120,3.49,29.08
15/12/14,2,-1,4,1,73,2.1,28.77
15/12/14,1,-1,6,3,31,0.87,28.07
17/12/14,12,11,0,0,0,NA,NA
17/12/14,11,-1,0,0,0,NA,NA
17/12/14,10,-1,1,0,5,0.14,28
17/12/14,9,-1,0,0,100,2.72,27.2
17/12/14,8,-1,0,0,139,4.2,30.22
17/12/14,7,-1,1,0,51,1.51,29.61
17/12/14,6,-1,1,1,83,2.44,29.4
17/12/14,5,-1,0,0,53,1.56,29.43
17/12/14,4,-1,0,1,62,1.76,28.39
17/12/14,3,-1,0,0,39,1.14,29.23
17/12/14,2,-1,1,0,26,0.76,29.23
17/12/14,1,-1,1,2,13,0.34,26.15
19/12/14,12,11,0,0,0,NA,NA
19/12/14,11,-1,0,0,0,NA,NA
19/12/14,10,-1,1,0,6,0.16,26.67
19/12/14,9,-1,0,0,54,1.48,27.41
19/12/14,8,-1,1,0,128,3.77,29.45
19/12/14,7,-1,1,0,63,1.91,30.32
19/12/14,6,-1,0,0,80,2.33,29.13
19/12/14,5,-1,4,1,73,2.19,30
19/12/14,4,-1,4,1,60,1.71,28.5
19/12/14,3,-1,NA,NA,39,1.16,29.74
19/12/14,2,-1,NA,NA,26,0.77,29.62
19/12/14,1,-1,NA,NA,10,0.29,29
22/12/14,12,11,NA,NA,0,NA,NA
22/12/14,11,-1,NA,NA,0,NA,NA
22/12/14,10,-1,NA,NA,NA,NA,NA
22/12/14,9,-1,NA,NA,89,2.47,27.75
22/12/14,8,-1,NA,NA,41,1.26,30.73
22/12/14,7,-1,NA,NA,119,3.56,30
22/12/14,6,-1,3,1,175,5.23,29.88
22/12/14,5,-1,3,0,105,3.5,33.33
22/12/14,4,-1,0,1,110,3.18,28.9
22/12/14,3,-1,3,6,148,4.34,29.32
22/12/14,2,-1,3,7,56,1.65,29.46
22/12/14,1,-1,1,6,61,1.63,26.72
24/12/14,12,11,0,0,0,NA,NA
24/12/14,11,-1,0,0,0,NA,NA
24/12/14,10,-1,0,0,20,0.57,28.5
24/12/14,9,-1,0,0,84,2.3,27.38
24/12/14,8,-1,1,0,99,2.92,29.5
24/12/14,7,-1,0,1,52,1.57,30.19
24/12/14,6,-1,0,0,110,3.3,30
24/12/14,5,-1,1,1,85,2.71,31.88
24/12/14,4,-1,0,0,72,2.25,31.25
24/12/14,3,-1,3,1,53,1.61,30.38
24/12/14,2,-1,2,4,25,0.73,29.2
24/12/14,1,-1,1,0,17,0.47,27.65
26/12/14,12,11,0,0,0,NA,NA
26/12/14,11,-1,0,1,21,0.56,26.6
26/12/14,10,-1,0,0,98,2.63,26.8
26/12/14,9,-1,2,2,91,2.44,26.8
26/12/14,8,-1,4,0,179,4.9,27.3
26/12/14,7,-1,4,4,124,3.69,29.8
26/12/14,6,-1,4,NA,109,3.15,28.9
26/12/14,5,-1,3,1,139,3.77,27.1
26/12/14,4,-1,9,2,85,2.51,29.5
26/12/14,3,-1,6,8,63,1.82,28.9
26/12/14,2,-1,5,9,54,1.53,28.3
26/12/14,1,-1,2,12,25,0.71,28.4
29/12/14,12,11,0,0,5,0.12,24
29/12/14,11,-1,0,0,37,0.94,25.4
29/12/14,10,-1,2,0,64,1.73,27
29/12/14,9,-1,0,0,33,0.86,26.1
29/12/14,8,-1,1,0,95,2.74,28.8
29/12/14,7,-1,0,0,129,3.9,30.2
29/12/14,6,-1,0,1,66,2.04,30.9
29/12/14,5,-1,1,2,83,2.38,28.7
29/12/14,4,-1,1,1,56,1.69,30.2
29/12/14,3,-1,0,5,41,1.11,27.1
29/12/14,2,-1,1,3,20,NA,NA
29/12/14,1,-1,NA,NA,14,NA,NA
31/12/14,12,11,0,0,0,NA,NA
31/12/14,11,-1,0,0,25,0.63,25.2
31/12/14,10,-1,4,1,58,1.54,26.6
31/12/14,9,-1,2,0,71,1.99,28.2
31/12/14,8,-1,0,0,29,0.8,27.6
31/12/14,7,-1,2,4,119,3.52,29.6
31/12/14,6,-1,3,1,86,2.64,30.7
31/12/14,5,-1,8,1,52,1.58,30.4
31/12/14,4,-1,13,4,53,1.63,30.8
31/12/14,3,-1,10,6,35,1.05,30
31/12/14,2,-1,1,5,11,0.3,27.3
31/12/14,1,-1,4,6,9,0.27,30
02/01/15,12,11,0,0,4,0.09,22.5
02/01/15,11,-1,0,0,37,0.96,25.9
02/01/15,10,-1,0,0,89,2.38,26.7
02/01/15,9,-1,6,NA,129,3.38,26.2
02/01/15,8,-1,0,1,65,1.94,29.8
02/01/15,7,-1,1,0,60,1.76,29.3
02/01/15,6,-1,5,0,108,3.1,28.7
02/01/15,5,-1,2,1,86,2.54,29.5
02/01/15,4,-1,1,6,49,1.44,29.4
02/01/15,3,-1,5,9,57,1.65,28.9
02/01/15,2,-1,1,12,10,0.26,26
02/01/15,1,-1,1,6,10,0.27,27
05/01/15,12,11,0,0,0,NA,NA
05/01/15,11,-1,0,0,53,1.35,25.47
05/01/15,10,-1,0,0,82,2.26,27.56
05/01/15,9,-1,1,0,122,3.39,27.79
05/01/15,8,-1,2,1,120,3.2,26.67
05/01/15,7,-1,4,2,167,4.73,28.32
05/01/15,6,-1,1,0,85,2.29,26.94
05/01/15,5,-1,3,2,110,2.94,26.73
05/01/15,4,-1,1,4,101,2.74,27.13
05/01/15,3,-1,3,2,83,2.23,26.75
05/01/15,2,-1,3,3,48,1.31,27.29
05/01/15,1,-1,6,2,0,NA,NA
07/01/15,12,11,0,0,0,NA,NA
07/01/15,11,-1,0,0,31,0.78,25.16
07/01/15,10,-1,1,0,55,1.5,27.27
07/01/15,9,-1,0,0,82,2.37,28.9
07/01/15,8,-1,2,1,56,1.59,28.39
07/01/15,7,-1,0,0,94,2.73,29.04
07/01/15,6,-1,0,0,119,3.75,31.51
07/01/15,5,-1,1,0,58,1.71,29.48
07/01/15,4,-1,1,2,48,1.33,27.71
07/01/15,3,-1,3,0,28,0.78,27.86
07/01/15,2,-1,3,3,11,0.32,29.09
07/01/15,1,-1,2,4,34,0.93,27.35
09/01/15,12,11,0,0,0,NA,NA
09/01/15,11,-1,0,0,46,1.17,25.43
09/01/15,10,-1,1,0,113,2.94,26.02
09/01/15,9,-1,3,1,91,2.61,28.68
09/01/15,8,-1,0,0,78,2.19,28.08
09/01/15,7,-1,7,3,71,2.12,29.86
09/01/15,6,-1,4,0,112,3.25,29.02
09/01/15,5,-1,7,5,80,2.37,29.63
09/01/15,4,-1,5,5,58,1.71,29.48
09/01/15,3,-1,3,5,39,1.06,27.18
09/01/15,2,-1,4,5,27,0.75,27.78
09/01/15,1,-1,1,5,10,0.24,24
12/01/15,12,11,0,0,0,NA,NA
12/01/15,11,-1,0,0,0,NA,NA
12/01/15,10,-1,0,0,34,0.99,29.12
12/01/15,9,-1,0,0,85,2.52,29.65
12/01/15,8,-1,0,1,128,3.82,29.84
12/01/15,7,-1,0,0,185,5.66,30.6
12/01/15,6,-1,1,2,87,2.65,30.46
12/01/15,5,-1,3,2,126,3.77,29.92
12/01/15,4,-1,3,3,117,3.44,29.4
12/01/15,3,-1,4,1,97,2.91,30
12/01/15,2,-1,3,3,53,1.52,28.68
12/01/15,1,-1,5,6,36,0.97,26.94
14/01/15,12,11,0,0,0,NA,NA
14/01/15,11,-1,0,0,38,1.1,28.95
14/01/15,10,-1,1,0,69,2.06,29.86
14/01/15,9,-1,0,0,77,2.28,29.61
14/01/15,8,-1,0,2,91,2.64,29.01
14/01/15,7,-1,1,1,90,2.65,29.44
14/01/15,6,-1,1,0,55,1.58,28.73
14/01/15,5,-1,4,2,66,1.89,28.64
14/01/15,4,-1,3,1,51,1.5,29.41
14/01/15,3,-1,2,2,28,0.81,28.93
14/01/15,2,-1,4,3,23,0.65,28.26
14/01/15,1,-1,6,1,0,NA,NA
16/01/15,12,11,0,0,0,NA,NA
16/01/15,11,-1,0,0,0,NA,NA
16/01/15,10,-1,4,2,57,1.63,28.6
16/01/15,9,-1,2,2,93,2.63,28.2
16/01/15,8,-1,1,3,91,2.67,29.3
16/01/15,7,-1,2,0,70,2.05,29.2
16/01/15,6,-1,3,0,87,2.58,29.6
16/01/15,5,-1,6,3,76,2.14,28
16/01/15,4,-1,7,0,45,1.24,27.5
16/01/15,3,-1,4,9,35,0.97,27.7
16/01/15,2,-1,10,7,19,0.5,26.3
16/01/15,1,-1,6,8,7,0.19,27.1
19/01/15,12,11,0,0,0,NA,NA
19/01/15,11,-1,0,0,9,0.25,27.78
19/01/15,10,-1,0,0,65,1.75,26.92
19/01/15,9,-1,1,2,144,3.99,27.71
19/01/15,8,-1,1,0,137,3.77,27.52
19/01/15,7,-1,2,1,121,3.42,28.27
19/01/15,6,-1,1,3,153,4.21,27.52
19/01/15,5,-1,4,2,155,4.11,26.52
19/01/15,4,-1,5,4,89,2.37,26.63
19/01/15,3,-1,4,4,58,1.5,25.86
19/01/15,2,-1,3,6,26,0.67,25.77
19/01/15,1,-1,6,5,13,0.34,26.15
21/01/15,12,11,0,0,0,NA,NA
21/01/15,11,-1,0,2,39,0.97,24.87
21/01/15,10,-1,0,1,89,2.42,27.19
21/01/15,9,-1,0,1,63,1.78,28.25
21/01/15,8,-1,3,1,77,2.24,29.09
21/01/15,7,-1,1,2,87,2.58,29.66
21/01/15,6,-1,1,1,43,1.25,29.07
21/01/15,5,-1,0,1,51,1.42,27.84
21/01/15,4,-1,2,1,39,1.1,28.21
21/01/15,3,-1,2,2,32,0.95,29.69
21/01/15,2,-1,3,1,22,0.61,27.73
21/01/15,1,-1,4,0,5,0.14,28
23/01/15,12,11,0,0,0,NA,NA
23/01/15,11,-1,0,0,108,2.78,25.74
23/01/15,10,-1,1,1,105,2.81,26.76
23/01/15,9,-1,0,0,67,1.93,28.81
23/01/15,8,-1,2,1,92,2.66,28.91
23/01/15,7,-1,0,3,117,3.43,29.32
23/01/15,6,-1,2,1,60,1.66,27.67
23/01/15,5,-1,3,3,54,1.46,27.04
23/01/15,4,-1,3,4,64,1.72,26.88
23/01/15,3,-1,3,1,42,1.21,28.81
23/01/15,2,-1,0,2,7,0.2,28.57
23/01/15,1,-1,0,1,0,NA,NA
26/01/15,12,11,0,0,0,NA,NA
26/01/15,11,-1,0,0,7,0.19,27.14
26/01/15,10,-1,1,0,127,3.08,24.25
26/01/15,9,-1,1,1,125,3.33,26.64
26/01/15,8,-1,0,0,133,3.97,29.85
26/01/15,7,-1,2,0,140,3.93,28.07
26/01/15,6,-1,0,0,103,2.82,27.38
26/01/15,5,-1,1,3,154,4.06,26.36
26/01/15,4,-1,4,2,87,2.26,25.98
26/01/15,3,-1,3,3,64,1.63,25.47
26/01/15,2,-1,6,1,37,1,27.03
26/01/15,1,-1,0,0,15,0.38,25.33
28/01/15,12,11,0,0,0,NA,NA
28/01/15,11,-1,0,0,0,NA,NA
28/01/15,10,-1,0,0,6,0.16,26.67
28/01/15,9,-1,0,0,41,1.03,25.12
28/01/15,8,-1,0,0,26,0.75,28.85
28/01/15,7,-1,0,0,41,1.23,30
28/01/15,6,-1,0,0,36,1.03,28.61
28/01/15,5,-1,1,0,37,1.1,29.73
28/01/15,4,-1,6,3,59,1.67,28.31
28/01/15,3,-1,1,3,67,1.87,27.91
28/01/15,2,-1,2,1,21,0.6,28.57
28/01/15,1,-1,3,2,9,0.24,26.67
30/01/15,12,11,0,0,0,NA,NA
30/01/15,11,-1,0,0,0,NA,NA
30/01/15,10,-1,0,0,20,0.48,24
30/01/15,9,-1,0,0,86,2.23,25.93
30/01/15,8,-1,2,0,82,2.27,27.42
30/01/15,7,-1,0,0,88,2.41,27.39
30/01/15,6,-1,1,1,85,2.33,27.41
30/01/15,5,-1,2,1,81,2.18,26.91
30/01/15,4,-1,0,3,55,1.41,25.64
30/01/15,3,-1,3,3,53,1.33,25.09
30/01/15,2,-1,4,2,29,0.73,25.17
30/01/15,1,-1,3,6,12,0.29,24.17
02/02/15,12,11,0,0,0,NA,NA
02/02/15,11,-1,0,0,0,NA,NA
02/02/15,10,-1,0,0,27,0.73,27.04
02/02/15,9,-1,0,0,166,4.83,29.1
02/02/15,8,-1,4,0,171,5.04,29.47
02/02/15,7,-1,0,0,115,3.44,29.91
02/02/15,6,-1,1,2,140,4.3,30.71
02/02/15,5,-1,1,0,156,4.64,29.74
02/02/15,4,-1,3,2,67,1.93,28.81
02/02/15,3,-1,1,4,50,1.41,28.2
02/02/15,2,-1,4,3,48,1.39,28.96
02/02/15,1,-1,3,5,5,0.13,26
04/02/15,12,11,0,0,0,NA,NA
04/02/15,11,-1,0,0,33,0.85,25.76
04/02/15,10,-1,0,0,14,0.38,27.14
04/02/15,9,-1,0,0,97,2.7,27.84
04/02/15,8,-1,2,0,78,2.22,28.46
04/02/15,7,-1,1,0,67,2.01,30
04/02/15,6,-1,1,3,74,2.16,29.19
04/02/15,5,-1,0,2,58,1.69,29.14
04/02/15,4,-1,2,2,51,1.5,29.41
04/02/15,3,-1,3,1,16,0.45,28.15
04/02/15,2,-1,4,3,7,0.21,30
04/02/15,1,-1,NA,NA,NA,NA,NA
06/02/15,12,11,0,0,0,NA,NA
06/02/15,11,-1,0,0,57,1.51,26.49
06/02/15,10,-1,0,0,32,0.91,28.44
06/02/15,9,-1,0,2,62,1.79,28.87
06/02/15,8,-1,1,0,53,1.55,29.25
06/02/15,7,-1,3,1,89,2.66,29.89
06/02/15,6,-1,1,2,66,1.87,28.33
06/02/15,5,-1,3,0,44,1.26,28.64
06/02/15,4,-1,4,1,59,1.74,29.49
06/02/15,3,-1,2,2,25,0.71,28.4
06/02/15,2,-1,6,0,9,0.25,27.78
06/02/15,1,-1,8,11,NA,NA,NA
09/02/15,12,11,0,0,0,NA,NA
09/02/15,11,-1,0,0,84,2.08,24.76
09/02/15,10,-1,0,0,170,4.35,25.59
09/02/15,9,-1,1,2,146,4.11,28.15
09/02/15,8,-1,1,0,117,3.33,28.46
09/02/15,7,-1,2,2,128,3.43,26.8
09/02/15,6,-1,1,0,107,2.89,27.01
09/02/15,5,-1,3,2,103,2.8,27.19
09/02/15,4,-1,0,1,93,2.48,26.67
09/02/15,3,-1,4,3,47,1.21,25.75
09/02/15,2,-1,3,1,NA,NA,NA
09/02/15,1,-1,2,4,NA,NA,NA
11/02/15,12,11,0,0,0,NA,NA
11/02/15,11,-1,0,0,7,0.19,27.14
11/02/15,10,-1,3,0,59,1.58,26.78
11/02/15,9,-1,3,0,81,2.06,25.43
11/02/15,8,-1,1,0,110,3.32,30.18
11/02/15,7,-1,1,2,92,2.69,29.24
11/02/15,6,-1,4,3,51,1.5,29.41
11/02/15,5,-1,2,0,79,2.26,28.61
11/02/15,4,-1,3,2,55,1.58,28.73
11/02/15,3,-1,6,3,19,0.54,28.42
11/02/15,2,-1,4,2,16,0.44,27.5
11/02/15,1,-1,1,5,10,0.28,28
13/02/15,12,11,0,0,0,NA,NA
13/02/15,11,-1,3,0,69,1.78,25.8
13/02/15,10,-1,1,0,54,1.55,28.7
13/02/15,9,-1,2,2,56,1.52,27.14
13/02/15,8,-1,3,8,126,3.75,29.76
13/02/15,7,-1,4,2,96,2.9,30.21
13/02/15,6,-1,0,3,56,1.69,30.18
13/02/15,5,-1,2,1,49,1.4,28.57
13/02/15,4,-1,0,0,49,1.37,27.96
13/02/15,3,-1,3,1,11,0.3,27.27
13/02/15,2,-1,0,0,2,0.05,25
13/02/15,1,-1,0,0,NA,NA,NA
16/02/15,12,11,0,0,0,NA,NA
16/02/15,11,-1,0,0,131,3.44,26.26
16/02/15,10,-1,0,0,130,3.81,29.31
16/02/15,9,-1,2,0,106,3.14,29.62
16/02/15,8,-1,1,0,113,3.41,30.18
16/02/15,7,-1,2,0,91,2.75,30.22
16/02/15,6,-1,2,2,98,2.94,30
16/02/15,5,-1,1,3,73,2.1,28.77
16/02/15,4,-1,1,4,46,1.34,29.13
16/02/15,3,-1,3,3,38,1.05,27.63
16/02/15,2,-1,6,3,5,0.14,28
16/02/15,1,-1,9,8,NA,NA,NA
18/02/15,12,11,0,0,0,NA,NA
18/02/15,11,-1,1,0,28,0.68,24.29
18/02/15,10,-1,1,1,30,0.82,27.33
18/02/15,9,-1,2,0,79,2.27,28.73
18/02/15,8,-1,2,0,113,3.33,29.47
18/02/15,7,-1,3,2,64,1.91,29.84
18/02/15,6,-1,1,2,66,1.96,29.7
18/02/15,5,-1,0,1,51,1.49,29.22
18/02/15,4,-1,4,3,30,0.87,29
18/02/15,3,-1,0,3,18,0.54,30
18/02/15,2,-1,4,2,8,0.24,30
18/02/15,1,-1,0,0,6,0.17,28.33
20/02/15,12,11,0,0,0,NA,NA
20/02/15,11,-1,0,0,7,0.21,30
20/02/15,10,-1,0,0,58,1.61,27.76
20/02/15,9,-1,0,0,19,0.55,28.95
20/02/15,8,-1,1,1,74,2.1,28.38
20/02/15,7,-1,2,0,87,2.52,28.97
20/02/15,6,-1,3,2,70,2.12,30.29
20/02/15,5,-1,2,1,61,1.84,30.16
20/02/15,4,-1,2,6,61,1.79,29.34
20/02/15,3,-1,0,0,68,1.92,28.24
20/02/15,2,-1,4,3,34,0.96,28.24
20/02/15,1,-1,6,7,24,0.66,27.5
23/02/15,12,11,0,0,0,NA,NA
23/02/15,11,-1,0,0,95,2.52,26.53
23/02/15,10,-1,0,0,124,3.41,27.5
23/02/15,9,-1,0,0,83,2.39,28.8
23/02/15,8,-1,2,2,113,3.34,29.56
23/02/15,7,-1,2,0,114,3.32,29.12
23/02/15,6,-1,1,3,199,6.01,30.2
23/02/15,5,-1,1,2,151,4.43,29.34
23/02/15,4,-1,4,1,60,1.71,28.5
23/02/15,3,-1,3,3,55,1.56,28.36
23/02/15,2,-1,2,6,49,1.33,27.14
23/02/15,1,-1,2,4,15,0.39,26
25/02/15,12,11,0,0,0,NA,NA
25/02/15,11,-1,0,0,31,0.77,24.84
25/02/15,10,-1,0,0,47,1.22,25.96
25/02/15,9,-1,0,0,74,2.05,27.7
25/02/15,8,-1,1,0,84,2.51,29.88
25/02/15,7,-1,0,0,74,2.26,30.54
25/02/15,6,-1,1,1,69,2.1,30.44
25/02/15,5,-1,0,0,43,1.23,28.61
25/02/15,4,-1,0,1,44,1.3,29.55
25/02/15,3,-1,1,1,18,0.47,26.11
25/02/15,2,-1,2,1,8,0.23,28.75
25/02/15,1,-1,1,1,1,0.03,30
27/02/15,12,11,0,0,0,NA,NA
27/02/15,11,-1,0,0,25,0.63,25.2
27/02/15,10,-1,0,0,75,1.82,24.27
27/02/15,9,-1,1,0,124,3.15,25.4
27/02/15,8,-1,1,0,86,2.35,27.33
27/02/15,7,-1,2,1,79,2.21,27.98
27/02/15,6,-1,0,3,54,1.49,27.59
27/02/15,5,-1,2,2,31,0.81,27
27/02/15,4,-1,2,0,31,0.81,27
27/02/15,3,-1,1,3,7,0.19,27.14
27/02/15,2,-1,2,4,10,0.28,28
27/02/15,1,-1,6,6,NA,NA,NA
02/03/15,12,11,0,0,0,NA,NA
02/03/15,11,-1,0,0,0,NA,NA
02/03/15,10,-1,0,0,28,0.77,27.5
02/03/15,9,-1,1,0,129,3.54,27.44
02/03/15,8,-1,0,0,123,3.26,26.5
02/03/15,7,-1,1,1,147,4.25,28.91
02/03/15,6,-1,1,1,181,5.24,28.95
02/03/15,5,-1,2,0,102,2.82,27.65
02/03/15,4,-1,0,1,94,2.6,27.66
02/03/15,3,-1,4,3,42,1.18,28.1
02/03/15,2,-1,1,2,31,0.83,26.77
02/03/15,1,-1,4,5,10,0.28,28
04/03/15,12,11,0,0,0,NA,NA
04/03/15,11,-1,0,0,0,NA,NA
04/03/15,10,-1,0,0,49,1.36,27.76
04/03/15,9,-1,0,0,88,2.52,28.64
04/03/15,8,-1,0,0,52,1.54,29.62
04/03/15,7,-1,0,0,54,1.61,29.82
04/03/15,6,-1,1,1,60,1.78,29.67
04/03/15,5,-1,1,0,95,2.84,29.9
04/03/15,4,-1,1,2,64,1.92,30
04/03/15,3,-1,1,1,21,0.63,30
04/03/15,2,-1,0,0,15,0.41,27.33
04/03/15,1,-1,1,1,5,0.14,28
06/03/15,12,11,0,0,0,NA,NA
06/03/15,11,-1,0,0,0,NA,NA
06/03/15,10,-1,0,0,64,1.64,25.63
06/03/15,9,-1,0,0,85,2.37,27.88
06/03/15,8,-1,1,1,86,2.49,28.95
06/03/15,7,-1,0,0,86,2.41,28.02
06/03/15,6,-1,1,2,53,1.46,27.55
06/03/15,5,-1,3,2,101,2.6,25.74
06/03/15,4,-1,0,4,44,1.14,25.91
06/03/15,3,-1,3,1,18,0.49,27.22
06/03/15,2,-1,3,3,8,0.2,25
06/03/15,1,-1,0,0,NA,NA,NA
09/03/15,12,11,0,0,0,NA,NA
09/03/15,11,-1,0,0,0,NA,NA
09/03/15,10,-1,1,0,7,0.19,27.14
09/03/15,9,-1,0,0,132,3.48,26.36
09/03/15,8,-1,0,0,96,2.87,29.9
09/03/15,7,-1,1,1,168,5.11,30.42
09/03/15,6,-1,1,2,137,4.11,30.22
09/03/15,5,-1,3,1,122,3.58,29.34
09/03/15,4,-1,0,1,82,2.33,28.42
09/03/15,3,-1,1,1,43,1.19,27.67
09/03/15,2,-1,0,0,25,0.72,28.8
09/03/15,1,-1,3,2,11,0.32,29.09
11/03/15,12,11,0,0,0,NA,NA
11/03/15,11,-1,0,1,11,0.28,25.38
11/03/15,10,-1,3,1,9,0.24,26.67
11/03/15,9,-1,0,0,71,2.01,28.31
11/03/15,8,-1,1,2,82,2.68,32.68
11/03/15,7,-1,2,1,86,2.52,29.3
11/03/15,6,-1,0,2,75,2.35,31.33
11/03/15,5,-1,1,0,72,2.25,31.25
11/03/15,4,-1,1,1,40,1.24,31
11/03/15,3,-1,4,3,29,0.82,28.28
11/03/15,2,-1,2,3,11,0.3,27.27
11/03/15,1,-1,2,1,3,0.08,26.67
13/03/15,12,11,0,0,0,NA,NA
13/03/15,11,-1,0,0,28,0.69,24.64
13/03/15,10,-1,0,0,30,0.73,24.33
13/03/15,9,-1,1,0,87,2.26,25.98
13/03/15,8,-1,1,1,73,1.93,26.44
13/03/15,7,-1,1,1,51,1.35,26.47
13/03/15,6,-1,1,2,70,1.82,26
13/03/15,5,-1,3,3,86,2.31,26.86
13/03/15,4,-1,2,1,63,1.63,25.87
13/03/15,3,-1,2,3,38,0.93,24.47
13/03/15,2,-1,2,1,17,0.42,24.71
13/03/15,1,-1,0,0,NA,NA,NA
16/03/15,12,11,0,0,0,NA,NA
16/03/15,11,-1,0,0,0,NA,NA
16/03/15,10,-1,0,1,75,2.03,27.07
16/03/15,9,-1,1,1,94,2.47,26.28
16/03/15,8,-1,2,2,109,3.06,28.07
16/03/15,7,-1,1,0,133,3.73,28.05
16/03/15,6,-1,1,1,116,3.37,29.05
16/03/15,5,-1,4,2,114,3.12,27.37
16/03/15,4,-1,3,1,92,2.66,28.91
16/03/15,3,-1,3,2,106,2.87,27.08
16/03/15,2,-1,3,3,58,1.49,25.69
16/03/15,1,-1,1,2,17,0.45,26.47
18/03/15,12,11,0,0,0,NA,NA
18/03/15,11,-1,0,0,0,NA,NA
18/03/15,10,-1,1,0,42,1.1,26.19
18/03/15,9,-1,2,0,80,2.17,27.13
18/03/15,8,-1,0,1,84,2.47,29.41
18/03/15,7,-1,0,1,59,1.76,29.83
18/03/15,6,-1,3,3,90,2.77,30.78
18/03/15,5,-1,0,4,87,2.61,30
18/03/15,4,-1,2,1,59,1.71,28.98
18/03/15,3,-1,4,2,27,0.77,28.52
18/03/15,2,-1,3,2,15,0.41,27.33
18/03/15,1,-1,0,0,6,0.17,28.33
20/03/15,12,11,0,0,0,NA,NA
20/03/15,11,-1,0,0,0,NA,NA
20/03/15,10,-1,0,0,41,1.04,25.37
20/03/15,9,-1,0,0,84,2.16,25.71
20/03/15,8,-1,0,1,110,3.05,27.73
20/03/15,7,-1,1,1,71,2.04,28.73
20/03/15,6,-1,1,0,110,3.08,28
20/03/15,5,-1,1,2,77,2.08,27.01
20/03/15,4,-1,2,3,99,2.7,27.27
20/03/15,3,-1,4,0,27,0.66,24.44
20/03/15,2,-1,3,1,9,0.23,25.56
20/03/15,1,-1,2,2,7,0.18,25.71
23/03/15,12,11,0,0,0,NA,NA
23/03/15,11,-1,0,0,0,NA,NA
23/03/15,10,-1,0,0,3,0.09,30
23/03/15,9,-1,0,0,92,2.66,28.91
23/03/15,8,-1,0,0,83,2.38,28.68
23/03/15,7,-1,0,0,115,3.56,30.96
23/03/15,6,-1,1,1,115,3.57,31.04
23/03/15,5,-1,3,0,96,2.92,30.42
23/03/15,4,-1,1,0,97,2.85,29.38
23/03/15,3,-1,1,2,106,3.13,29.53
23/03/15,2,-1,1,1,45,1.27,28.22
23/03/15,1,-1,1,3,28,0.77,27.5
25/03/15,12,11,0,0,0,NA,NA
25/03/15,11,-1,0,0,0,NA,NA
25/03/15,10,-1,0,0,33,0.88,26.67
25/03/15,9,-1,0,0,128,3.27,25.55
25/03/15,8,-1,0,0,72,1.94,26.94
25/03/15,7,-1,0,0,58,1.59,27.41
25/03/15,6,-1,0,1,59,1.67,28.31
25/03/15,5,-1,0,0,59,1.6,27.12
25/03/15,4,-1,1,1,53,1.41,26.6
25/03/15,3,-1,1,1,50,1.34,26.8
25/03/15,2,-1,2,3,28,0.68,24.29
25/03/15,1,-1,1,2,17,0.42,24.71
27/03/15,12,11,0,0,0,NA,NA
27/03/15,11,-1,0,0,0,NA,NA
27/03/15,10,-1,0,0,43,1.05,24.42
27/03/15,9,-1,0,1,22,0.54,24.55
27/03/15,8,-1,3,2,94,2.41,25.64
27/03/15,7,-1,0,0,102,2.73,26.77
27/03/15,6,-1,1,1,76,2.11,27.76
27/03/15,5,-1,1,0,75,2.12,28.27
27/03/15,4,-1,1,2,97,2.69,27.73
27/03/15,3,-1,6,3,72,1.86,25.83
27/03/15,2,-1,5,2,38,0.95,25
27/03/15,1,-1,4,1,21,0.55,26.19
30/03/15,12,11,0,0,0,NA,NA
30/03/15,11,-1,0,0,22,0.55,25
30/03/15,10,-1,1,0,101,2.56,25.35
30/03/15,9,-1,0,0,101,2.73,27.03
30/03/15,8,-1,2,1,87,2.37,27.24
30/03/15,7,-1,0,2,145,4.08,28.14
30/03/15,6,-1,1,1,174,5.06,29.08
